X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
-47,698925	-9,719028	16,190994	-47,191345	-14,190882	25,380072				-47,423611	-10,171353	18,056173			
-47,700401	-9,725107	16,199884	-47,269489	-13,895654	24,716286				-47,426525	-10,167212	18,030941			
-47,689411	-9,727617	16,21174	-47,361622	-13,612619	24,091455				-47,442844	-10,175039	18,009106			
-47,691376	-9,734679	16,224684	-47,448452	-13,331799	23,50318				-47,44558	-10,182899	17,997921			
-47,680576	-9,738212	16,240025	-47,569294	-13,06449	22,943012				-47,45882	-10,197718	17,985464			
-47,68272	-9,745122	16,249907	-47,684113	-12,803238	22,429571				-47,458553	-10,2095	17,981949			
-47,672108	-9,748108	16,262278	-47,821854	-12,56008	21,945017				-47,468391	-10,225536	17,977627			
-47,674694	-9,754587	16,270245	-47,946541	-12,32653	21,492878				-47,461727	-10,235529	17,981985			
-47,664604	-9,757182	16,281101	-48,073784	-12,10876	21,064413				-47,463799	-10,247576	17,980982			
-47,667423	-9,764046	16,292898	-48,172283	-11,90098	20,665886				-47,452129	-10,253777	17,984116			
-47,65728	-9,767098	16,307056	-48,247086	-11,703672	20,286369				-47,449734	-10,26179	17,983372			
-47,66003	-9,77331	16,315756	-48,263023	-11,505958	19,920479				-47,434795	-10,265615	17,988586			
-47,652847	-9,780769	16,33378	-48,184143	-11,286042	19,526165				-47,429024	-10,270947	17,987175			
-47,643021	-9,782103	16,343489	-48,083706	-11,072744	19,197483				-47,412083	-10,272165	17,988899			
-47,646088	-9,787587	16,354099	-48,007732	-10,889462	18,966726				-47,404797	-10,274693	17,986019			
-47,63607	-9,789129	16,367109	-47,883224	-10,719205	18,782642				-47,386711	-10,273561	17,989597			
-47,628777	-9,794227	16,385002	-47,777786	-10,5791	18,60618				-47,377796	-10,273089	17,986704			
-47,631786	-9,798006	16,390909	-47,647846	-10,451396	18,461618				-47,359604	-10,268663	17,986208			
-47,621902	-9,797695	16,399776	-47,564137	-10,354835	18,335583				-47,351318	-10,26533	17,982655			
-47,624943	-9,801583	16,409561	-47,495148	-10,271651	18,235554				-47,333549	-10,257461	17,981926			
-47,614822	-9,801536	16,421818	-47,470829	-10,21022	18,14097				-47,325016	-10,250854	17,978067			
-47,617615	-9,804704	16,428839	-47,460838	-10,156779	18,059576				-47,307865	-10,240146	17,976351			
-47,60733	-9,803709	16,438576	-47,475475	-10,121182	17,985695				-47,301186	-10,231052	17,971077			
-47,610264	-9,806185	16,444056	-47,476128	-10,092676	17,928509				-47,285305	-10,217806	17,969471			
-47,600254	-9,804641	16,452557	-47,487469	-10,081631	17,883963				-47,278835	-10,206409	17,964336			
-47,603638	-9,806643	16,456785	-47,487778	-10,076062	17,853832				-47,263496	-10,191155	17,961777			
-47,593708	-9,805457	16,469301	-47,50061	-10,083601	17,827267				-47,258568	-10,178749	17,956938			
-47,596771	-9,808024	16,477125	-47,501213	-10,091496	17,811049				-47,244919	-10,162789	17,955278			
-47,586613	-9,806411	16,487143	-47,514824	-10,109388	17,795631				-47,240589	-10,149285	17,950056			
-47,579525	-9,806392	16,501543	-47,51347	-10,123267	17,788305				-47,22731	-10,132901	17,948439			
-47,582817	-9,80814	16,506136	-47,523224	-10,144388	17,781887				-47,224358	-10,119921	17,944317			
-47,572781	-9,806787	16,518999	-47,516426	-10,158379	17,783844				-47,212353	-10,104229	17,943523			
-47,575829	-9,809343	16,527191	-47,520531	-10,1768	17,780701				-47,209942	-10,091831	17,940056			
-47,565624	-9,807795	16,537619	-47,509022	-10,18652	17,782837				-47,198467	-10,077218	17,939896			
-47,568707	-9,809964	16,543701	-47,507927	-10,199614	17,77939				-47,196823	-10,066358	17,936926			
-47,55862	-9,808249	16,552898	-47,492111	-10,206411	17,786604				-47,185982	-10,053332	17,938047			
-47,562031	-9,810378	16,557915	-47,487301	-10,217035	17,78772				-47,185402	-10,044487	17,93668			
-47,552078	-9,809429	16,571135	-47,468826	-10,221478	17,793362				-47,175972	-10,033596	17,93799			
-47,555298	-9,812485	16,579674	-47,462872	-10,229108	17,792751				-47,175964	-10,026644	17,936649			
-47,545212	-9,811453	16,590483	-47,441719	-10,230369	17,796026				-47,16721	-10,017911	17,939543			
-47,548504	-9,814219	16,596949	-47,433487	-10,235564	17,800112				-47,167641	-10,013188	17,939325			
-47,538574	-9,813094	16,606499	-47,410976	-10,234451	17,805811				-47,159763	-10,006733	17,942482			
-47,542225	-9,815863	16,611834	-47,404205	-10,236656	17,807283				-47,161266	-10,00422	17,94257			
-47,532455	-9,815518	16,62529	-47,382214	-10,231601	17,810276				-47,154305	-9,999988	17,946867			
-47,535931	-9,819207	16,634037	-47,376091	-10,230071	17,810471				-47,156605	-9,999522	17,947571			
-47,526024	-9,818769	16,645071	-47,353848	-10,221973	17,816601				-47,150017	-9,997061	17,951872			
-47,529564	-9,822149	16,651745	-47,348232	-10,218044	17,819107				-47,153038	-9,998497	17,952877			
-47,519825	-9,82158	16,661467	-47,326542	-10,206434	17,823242				-47,147167	-9,997711	17,957689			
-47,523724	-9,824903	16,666927	-47,322086	-10,200001	17,824818				-47,150864	-10,000637	17,95896			
-47,514133	-9,825034	16,680431	-47,302204	-10,185753	17,827707				-47,145077	-10,001018	17,963455			
-47,517841	-9,829186	16,689194	-47,298061	-10,177105	17,831009				-47,149471	-10,005167	17,964697			
-47,508087	-9,829139	16,700258	-47,279861	-10,161808	17,836452				-47,143925	-10,006483	17,969423			
-47,511848	-9,832897	16,706944	-47,27618	-10,15174	17,839083				-47,148499	-10,01135	17,970512			
-47,502247	-9,832627	16,716648	-47,258514	-10,135094	17,843552				-47,143227	-10,013251	17,974888			
-47,506344	-9,836226	16,722055	-47,255901	-10,124159	17,844425				-47,147972	-10,018535	17,975159			
-47,497269	-9,835786	16,73044	-47,239471	-10,1079	17,85214				-47,143463	-10,020747	17,979609			
-47,501522	-9,839959	16,739559	-47,237476	-10,097803	17,856827				-47,148052	-10,026114	17,979994			
-47,492184	-9,840207	16,751253	-47,221413	-10,081964	17,863764				-47,143837	-10,028319	17,983486			
-47,496162	-9,844129	16,758083	-47,220486	-10,072387	17,867256				-47,148342	-10,033316	17,982807			
-47,486683	-9,843904	16,767838	-47,205521	-10,057554	17,873222				-47,144238	-10,035365	17,98625			
-47,490845	-9,847533	16,77335	-47,205532	-10,050053	17,880842				-47,149006	-10,03988	17,985222			
-47,481682	-9,847061	16,781862	-47,190533	-10,037136	17,88969				-47,144779	-10,04152	17,988245			
-47,485935	-9,851201	16,791029	-47,191872	-10,031819	17,896986				-47,149315	-10,045572	17,986607			
-47,476536	-9,851344	16,802748	-47,177704	-10,020679	17,905186				-47,145496	-10,046589	17,988987			
-47,480503	-9,855168	16,80961	-47,179779	-10,0171	17,911627				-47,149807	-10,049944	17,98741			
-47,470955	-9,854789	16,819391	-47,166	-10,008166	17,920082				-47,145969	-10,050497	17,989651			
-47,475113	-9,858274	16,824903	-47,169918	-10,006701	17,925573				-47,150509	-10,053086	17,987133			
-47,465881	-9,857605	16,833405	-47,157505	-9,99979	17,933081				-47,146255	-10,052758	17,98872			
-47,460674	-9,861472	16,854155	-47,162117	-10,000471	17,93911				-47,150814	-10,054817	17,986572			
-47,464642	-9,865097	16,860979	-47,149975	-9,995424	17,946484				-47,146523	-10,053855	17,987822			
-47,45504	-9,864488	16,870735	-47,156124	-9,998139	17,951784				-47,151363	-10,05545	17,985298			
-47,459213	-9,867779	16,876213	-47,144844	-9,994916	17,958729				-47,14677	-10,053832	17,98646			
-47,449932	-9,866883	16,884678	-47,15221	-9,999343	17,963604				-47,151619	-10,054808	17,983749			
-47,454208	-9,870646	16,893698	-47,140984	-9,997187	17,970173				-47,14653	-10,052594	17,98472			
-47,444695	-9,87034	16,905283							-47,151447	-10,053365	17,982014			
-47,448689	-9,873799	16,912077							-47,146587	-10,050763	17,982859			
-47,439049	-9,873007	16,921824							-47,151394	-10,051214	17,980387			
-47,44326	-9,876165	16,927284							-47,1465	-10,048355	17,981468			
-47,433949	-9,875117	16,935738							-47,151005	-10,048681	17,979012			
-47,438267	-9,878774	16,944706							-47,146149	-10,045529	17,979486			
-47,428734	-9,878345	16,956255							-47,150078	-10,045605	17,97739			
-47,432774	-9,881737	16,963049							-47,145317	-10,04267	17,978397			
-47,42313	-9,880864	16,972813							-47,149761	-10,042822	17,976189			
-47,427402	-9,883998	16,978281							-47,144859	-10,039888	17,977228			
-47,418091	-9,882904	16,986748							-47,148987	-10,040103	17,975277			
-47,422485	-9,886561	16,995687							-47,143997	-10,037309	17,97665			
-47,41296	-9,88611	17,007219							-47,14838	-10,037836	17,974857			
-47,41708	-9,889536	17,014029							-47,143581	-10,035196	17,976076			
-47,407455	-9,888679	17,023819							-47,147896	-10,03581	17,974483			
-47,411823	-9,891873	17,029301							-47,142906	-10,033419	17,975746			
-47,402534	-9,890815	17,037783							-47,147438	-10,034413	17,974518			
-47,407322	-9,893812	17,041979							-47,142689	-10,032187	17,975655			
-47,398106	-9,893289	17,054016							-47,14695	-10,033291	17,974371			
-47,393135	-9,896244	17,071379							-47,142284	-10,031516	17,976048			
-47,397636	-9,89957	17,077097							-47,14698	-10,032879	17,974731			
-47,388309	-9,898623	17,085875							-47,142418	-10,031242	17,976479			
-47,393097	-9,901774	17,090347							-47,146931	-10,032831	17,975306			
-47,383854	-9,901366	17,1026							-47,142368	-10,031401	17,977135			
-47,388378	-9,905198	17,11013							-47,147282	-10,033245	17,975868			
-47,37888	-9,904564	17,120338							-47,142902	-10,031951	17,977577			
-47,383427	-9,908022	17,126219							-47,147537	-10,033753	17,976349			
-47,374081	-9,90716	17,135141							-47,14291	-10,03273	17,9785			
-47,378922	-9,910421	17,139725							-47,147739	-10,034701	17,977198			
-47,369671	-9,910072	17,152042							-47,143135	-10,033647	17,979212			
-47,37426	-9,913986	17,159618							-47,148018	-10,035704	17,977829			
-47,364758	-9,913392	17,169895							-47,143402	-10,034662	17,979923			
-47,369377	-9,916918	17,175823							-47,148209	-10,03679	17,978617			
-47,360039	-9,916078	17,18478							-47,143608	-10,035686	17,980574			
-47,364948	-9,919385	17,189379							-47,148144	-10,037702	17,979042			
-47,355705	-9,919031	17,201677							-47,143524	-10,036666	17,981176			
-47,360363	-9,922965	17,209219							-47,148235	-10,03872	17,979677			
-47,350868	-9,922352	17,219494							-47,143616	-10,037568	17,981573			
-47,35556	-9,925889	17,225405							-47,147762	-10,039345	17,97982			
-47,346226	-9,925016	17,234344							-47,143513	-10,038318	17,981878			
-47,351204	-9,92832	17,238911							-47,14817	-10,040071	17,979925			
-47,341961	-9,927917	17,251146							-47,143627	-10,038792	17,981684			
-47,346687	-9,93183	17,258619							-47,148026	-10,040408	17,979671			
-47,337193	-9,931163	17,268864							-47,143505	-10,039137	17,981594			
-47,341957	-9,934681	17,274731							-47,147675	-10,040629	17,979723			
-47,332626	-9,93375	17,28363							-47,143368	-10,039343	17,981689			
-47,337669	-9,93703	17,288145							-47,14777	-10,040834	17,979641			
-47,32843	-9,93656	17,300308							-47,143379	-10,039309	17,981321			
-47,333225	-9,940444	17,307703							-47,147717	-10,040714	17,979349			
-47,323727	-9,939713	17,317909							-47,1436	-10,039332	17,981241			
-47,328568	-9,943211	17,323729							-47,148056	-10,040554	17,978836			
-47,319241	-9,942224	17,332586							-47,143738	-10,038997	17,980766			
-47,324352	-9,945484	17,337049							-47,148205	-10,040202	17,97842			
-47,315414	-9,94426	17,344616							-47,14373	-10,038615	17,980438			
-47,320621	-9,947997	17,352411							-47,148159	-10,039926	17,978239			
-47,311401	-9,947375	17,362946							-47,143826	-10,038254	17,979906			
-47,316322	-9,95091	17,368948							-47,148342	-10,039522	17,977829			
-47,307022	-9,94993	17,378054							-47,144173	-10,038009	17,979883			
-47,31216	-9,953248	17,382778							-47,14864	-10,03923	17,977678			
-47,303131	-9,952047	17,390602							-47,144104	-10,037589	17,979643			
-47,308357	-9,955848	17,398581							-47,148457	-10,03895	17,97793			
-47,29908	-9,955245	17,409294							-47,144131	-10,037384	17,979845			
-47,304008	-9,958839	17,415466							-47,148548	-10,038691	17,977751			
-47,294659	-9,957883	17,42473							-47,144135	-10,037078	17,979635			
-47,299828	-9,961258	17,429583							-47,148411	-10,038383	17,977776			
-47,290756	-9,960075	17,437529							-47,143936	-10,036909	17,979918			
-47,296024	-9,963924	17,44557							-47,148148	-10,03828	17,978075			
-47,286716	-9,963328	17,456348							-47,143776	-10,036773	17,979895			
-47,291698	-9,96697	17,462589							-47,147839	-10,038084	17,978064			
-47,282337	-9,966022	17,471918							-47,143471	-10,036636	17,980118			
-47,287563	-9,969441	17,476807							-47,147675	-10,038097	17,978336			
-47,278477	-9,96826	17,484797							-47,143345	-10,036701	17,980291			
-47,283806	-9,972142	17,492828							-47,147636	-10,038047	17,978197			
-47,27449	-9,971539	17,503611							-47,143272	-10,036668	17,980305			
-47,279537	-9,975212	17,509859							-47,147629	-10,038126	17,978306			
-47,270172	-9,974257	17,519199							-47,143295	-10,036736	17,980389			
-47,275471	-9,977703	17,524076							-47,147438	-10,03815	17,978502			
-47,266376	-9,976507	17,532066							-47,143059	-10,0368	17,980509			
-47,271774	-9,980409	17,540052							-47,147442	-10,03834	17,978724			
-47,262455	-9,979782	17,5508							-47,143234	-10,036845	17,980265			
-47,267574	-9,983474	17,557024							-47,147491	-10,038329	17,978472			
-47,258209	-9,982496	17,566347							-47,143246	-10,036854	17,980078			
-47,26358	-9,985958	17,571188							-47,147621	-10,038426	17,978312			
-47,254482	-9,984737	17,579153							-47,143482	-10,036973	17,979971			
-47,26017	-9,987964	17,582733							-47,148075	-10,038553	17,978216			
-47,256523	-9,991035	17,600351							-47,143818	-10,037117	17,979874			
-47,247215	-9,99006	17,609888							-47,148224	-10,03858	17,978043			
-47,252674	-9,993575	17,614981							-47,144096	-10,037236	17,980013			
-47,243515	-9,992379	17,62322							-47,14835	-10,038697	17,978148			
-47,249199	-9,995675	17,627035							-47,143955	-10,037226	17,979986			
-47,240097	-9,994932	17,638414							-47,148422	-10,038838	17,978174			
-47,245525	-9,998825	17,645004							-47,144062	-10,03727	17,979755			
-47,23616	-9,997867	17,654716							-47,148174	-10,038726	17,978121			
-47,241646	-10,001436	17,659939							-47,143936	-10,037433	17,980156			
-47,232445	-10,000249	17,668308							-47,148331	-10,038921	17,978254			
-47,238159	-10,003589	17,672218							-47,143974	-10,037386	17,980072			
-47,229027	-10,002843	17,683668							-47,14817	-10,038907	17,978395			
-47,234501	-10,006768	17,690302							-47,143791	-10,037443	17,980337			
-47,225109	-10,005802	17,700087							-47,147938	-10,038899	17,978277			
-47,230656	-10,009403	17,705345							-47,14362	-10,037429	17,980221			
-47,221432	-10,008202	17,71376							-47,147778	-10,038844	17,978403			
-47,227203	-10,011566	17,71769							-47,143471	-10,037407	17,980267			
-47,218052	-10,010798	17,729143							-47,14785	-10,038902	17,978399			
-47,223587	-10,014739	17,73576							-47,143456	-10,037422	17,980371			
-47,214184	-10,013748	17,745564							-47,147625	-10,038814	17,978487			
-47,219795	-10,017366	17,750809							-47,143311	-10,037448	17,980536			
-47,21056	-10,016139	17,759226							-47,147808	-10,038815	17,978287			
-47,216393	-10,019517	17,763136							-47,143387	-10,037297	17,98024			
-47,20723	-10,018716	17,774561							-47,147598	-10,038732	17,978441			
-47,21283	-10,022667	17,781132							-47,143318	-10,037321	17,980352			
-47,203415	-10,021644	17,790928							-47,147869	-10,038741	17,978397			
-47,209099	-10,025275	17,796137							-47,143688	-10,037304	17,980204			
-47,199852	-10,024015	17,804537							-47,148056	-10,038649	17,978291			
-47,205753	-10,027406	17,808411							-47,143715	-10,037188	17,980085			
-47,196812	-10,025916	17,815569							-47,148247	-10,038677	17,9783			
-47,202793	-10,029753	17,822521							-47,1441	-10,037273	17,980062			
-47,193596	-10,028829	17,832434							-47,148407	-10,038599	17,978148			
-47,199318	-10,032498	17,837893							-47,144028	-10,037166	17,98012			
-47,190086	-10,031272	17,846575							-47,148556	-10,038694	17,978331			
-47,196022	-10,034738	17,85071							-47,144238	-10,037211	17,980129			
-47,187	-10,033279	17,858131							-47,14843	-10,03867	17,978445			
-47,193012	-10,037189	17,865269							-47,143951	-10,037212	17,980293			
-47,18375	-10,036285	17,875366							-47,148262	-10,038674	17,978449			
-47,189491	-10,04002	17,880989							-47,143948	-10,037292	17,980446			
-47,180206	-10,038811	17,889826							-47,148087	-10,0387	17,978579			
-47,186176	-10,042334	17,894075							-47,1436	-10,037238	17,980488			
-47,177101	-10,040882	17,901617							-47,147861	-10,038716	17,978655			
-47,183155	-10,044838	17,908812							-47,143658	-10,037282	17,980467			
-47,173855	-10,043929	17,91898							-47,147686	-10,03867	17,978607			
-47,179649	-10,047706	17,924656							-47,143524	-10,037285	17,980494			
-47,170338	-10,046489	17,93355							-47,14782	-10,038675	17,978432			
-47,176361	-10,050045	17,937828							-47,14344	-10,037242	17,980293			
-47,167255	-10,048579	17,945412							-47,147564	-10,038629	17,978422			
-47,17337	-10,05256	17,952593							-47,143131	-10,037253	17,980511			
-47,16404	-10,051628	17,96277							-47,147545	-10,038723	17,978479			
-47,169899	-10,055427	17,968443							-47,143318	-10,037275	17,980255			
-47,160568	-10,054185	17,977346							-47,14753	-10,038699	17,978558			
-47,166653	-10,057761	17,981606							-47,143257	-10,037264	17,980383			
-47,157524	-10,056266	17,989193							-47,147758	-10,038762	17,978458			
-47,163868	-10,059612	17,992237							-47,143562	-10,037299	17,980291			
-47,154976	-10,057904	17,998735							-47,147907	-10,038687	17,978395			
-47,161533	-10,061061	18,000807							-47,143646	-10,03725	17,980282			
-47,152866	-10,059189	18,006428							-47,148243	-10,038799	17,978462			
-47,151131	-10,0602	18,012638							-47,14407	-10,037225	17,979982			
-47,158047	-10,0631	18,013304							-47,148285	-10,038655	17,97817			
-47,149704	-10,061009	18,017666							-47,144119	-10,03721	17,979872			
-47,156754	-10,063832	18,017836							-47,148621	-10,038707	17,978001			
-47,148529	-10,061678	18,021751							-47,14436	-10,03717	17,979673			
-47,155682	-10,064447	18,021523							-47,14843	-10,038623	17,978035			
									-47,144089	-10,037213	17,979958			
									-47,148567	-10,038752	17,977976			
									-47,144169	-10,037233	17,979797			
									-47,148182	-10,038662	17,97818			
									-47,143753	-10,037276	17,980137			
									-47,148087	-10,038794	17,978344			
									-47,143959	-10,037393	17,980127			
									-47,147957	-10,038717	17,978197			
									-47,14349	-10,037247	17,980124			
									-47,147919	-10,038815	17,978411			
									-47,143719	-10,037305	17,980082			
									-47,147869	-10,038527	17,977757			
									-47,143337	-10,037105	17,979719			
									-47,147831	-10,038535	17,97753			
									-47,14352	-10,037135	17,979544			
									-47,147732	-10,038509	17,977654			
									-47,143505	-10,037139	17,979605			
