X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
3,637408	-75,358467	57,57412	3,724899	-74,828186	58,25861	4,368656	-77,448059	56,916866	3,602392	-75,525848	57,179741	2,062092	-100,274529	36,603569
3,635403	-75,356903	57,579014	3,726478	-74,810135	58,290703	4,347479	-77,513367	56,904221	3,601156	-75,382698	57,354294	2,07524	-100,335121	36,29353
3,6314	-75,36412	57,586281	3,729607	-74,781296	58,325233	4,312369	-77,569771	56,884617	3,605151	-75,235306	57,526875	2,081737	-100,386971	36,012474
3,629627	-75,35891	57,595108	3,731778	-74,758308	58,360718	4,311619	-77,68692	56,850204	3,60656	-75,102287	57,694698	2,093811	-100,433182	35,761932
3,625828	-75,361526	57,605705	3,737229	-74,72934	58,397758	4,286146	-77,767303	56,80373	3,610334	-74,961517	57,857983	2,097804	-100,470695	35,543751
3,624328	-75,353554	57,617451	3,751938	-74,714485	58,435005	4,277529	-77,871887	56,748196	3,611252	-74,835556	58,013901	2,107849	-100,502357	35,358681
3,621397	-75,355843	57,631199	3,767847	-74,693199	58,471924	4,249904	-77,952492	56,68544	3,615467	-74,705696	58,16309	2,110995	-100,52478	35,207546
3,619829	-75,345558	57,645939	3,781165	-74,67881	58,506786	4,234123	-78,053986	56,617271	3,615066	-74,592056	58,303867	2,120121	-100,541214	35,089733
3,616986	-75,344185	57,662052	3,792348	-74,657051	58,54023	4,208107	-78,13636	56,545654	3,618131	-74,475449	58,436695	2,123317	-100,548378	35,005165
3,615567	-75,331909	57,678665	3,80273	-74,648361	58,571808	4,217088	-78,259247	56,467499	3,61762	-74,377419	58,559265	2,13137	-100,55072	34,951454
3,613183	-75,328033	57,696053	3,822626	-74,637405	58,601097	4,212485	-78,369621	56,381027	3,620939	-74,276688	58,673328	2,133602	-100,543777	34,928707
3,611964	-75,31472	57,71347	3,839108	-74,64003	58,62608	4,209647	-78,493591	56,288006	3,618101	-74,192665	58,77705	2,139787	-100,533287	34,932896
3,610608	-75,313148	57,73185	3,858154	-74,633919	58,647434	4,204493	-78,613335	56,187763	3,620854	-74,10862	58,871525	2,142156	-100,513687	34,964222
3,609264	-75,298538	57,750492	3,869889	-74,640701	58,663929	4,197779	-78,747131	56,080132	3,621331	-74,04998	58,954243	2,149524	-100,491364	35,018105
3,609062	-75,295776	57,769463	3,885996	-74,640251	58,677666	4,133381	-78,933731	55,956795	3,624415	-73,985321	59,027069	2,151179	-100,462143	35,093262
3,60809	-75,280609	57,7882	3,895885	-74,652245	58,687092	4,067171	-79,13755	55,815754	3,620078	-73,933701	59,089756	2,157197	-100,431572	35,185253
3,608582	-75,27713	57,806728	3,910632	-74,656799	58,693455	4,001416	-79,340103	55,657768	3,622724	-73,885132	59,143761	2,159255	-100,394569	35,293217
3,607853	-75,262474	57,824608	3,920672	-74,672897	58,69556	3,951865	-79,555069	55,485889	3,619127	-73,855484	59,187115	2,16638	-100,357216	35,412479
3,609634	-75,262062	57,842693	3,932399	-74,682381	58,694454	3,90353	-79,766136	55,301167	3,623744	-73,825745	59,22226	2,168453	-100,315353	35,541626
3,608896	-75,247467	57,860382	3,938504	-74,703224	58,690018	3,866705	-79,986328	55,106052	3,620945	-73,810112	59,248234	2,174832	-100,275124	35,675846
3,611349	-75,246681	57,87775	3,94813	-74,716759	58,683647	3,836853	-80,194984	54,903023	3,625131	-73,795677	59,266354	2,176415	-100,231422	35,8144
3,610816	-75,232925	57,894302	3,954373	-74,739021	58,674202	3,838538	-80,432144	54,689091	3,622508	-73,794167	59,275871	2,183934	-100,189766	35,953423
3,613466	-75,231316	57,91024	3,962118	-74,752769	58,663326	3,835916	-80,656181	54,466846	3,629378	-73,795868	59,279293	2,185047	-100,146706	36,091343
3,612978	-75,218964	57,925125	3,972947	-74,77578	58,650146	3,847036	-80,886421	54,237061	3,628462	-73,810577	59,275265	2,191713	-100,10704	36,225033
3,615865	-75,22184	57,939819	3,982985	-74,795372	58,636684	3,854213	-81,11161	54,00174	3,634944	-73,823555	59,265236	2,192216	-100,067101	36,353416
3,61498	-75,210693	57,953556	3,992044	-74,824402	58,621014	3,869138	-81,342209	53,762165	3,634251	-73,851891	59,24926	2,198763	-100,031044	36,474247
3,61691	-75,214722	57,966434	3,998187	-74,842667	58,604713	3,885432	-81,565689	53,520218	3,642025	-73,877769	59,228378	2,19891	-99,99601	36,586391
3,61569	-75,206085	57,977623	4,005224	-74,86805	58,587006	3,962462	-81,866043	53,258873	3,640306	-73,915932	59,201809	2,204815	-99,966011	36,688126
3,623165	-75,216553	57,987278	4,009917	-74,884254	58,569614	4,0401	-82,167274	52,976456	3,648189	-73,950066	59,17107	2,204683	-99,936874	36,779594
3,624186	-75,210205	57,994526	4,017995	-74,912254	58,552223	4,117492	-82,477242	52,676281	3,646478	-73,998993	59,136082	2,209497	-99,913559	36,858913
3,66551	-75,235107	58,001003	4,023271	-74,931046	58,535473	4,183371	-82,781441	52,360565	3,655129	-74,04055	59,098213	2,208976	-99,891533	36,926861
3,673517	-75,232277	58,004562	4,026829	-74,959297	58,517906	4,245165	-83,096207	52,02977	3,652302	-74,093292	59,056866	2,213532	-99,87529	36,982292
3,709816	-75,251091	58,006657	4,030378	-74,976601	58,500931	4,300644	-83,397743	51,690048	3,65957	-74,138138	59,01355	2,212652	-99,860817	37,02597
3,719916	-75,259766	58,005337	4,033885	-75,009155	58,483711	4,352465	-83,716866	51,337833	3,657057	-74,197815	58,968143	2,216811	-99,851791	37,057587
3,72402	-75,263741	58,003689	4,036537	-75,028831	58,46714	4,402256	-84,021248	50,980141	3,665725	-74,247002	58,921951	2,215357	-99,843971	37,078362
3,767308	-75,312675	57,997429	4,035244	-75,057816	58,44968	4,511344	-84,387993	50,601501	3,662656	-74,304939	58,874439	2,218996	-99,84169	37,087891
3,774521	-75,325752	57,986588	4,035908	-75,075508	58,433201	4,508646	-84,641571	50,24456	3,669371	-74,352654	58,827091	2,217017	-99,840279	37,08783
3,806615	-75,386154	57,969933	4,035093	-75,102287	58,416187	4,502454	-84,908852	49,89539	3,666931	-74,411781	58,780075	2,220524	-99,843842	37,078114
3,812533	-75,406921	57,94949	4,037216	-75,121735	58,400894	4,393742	-85,19619	49,549194	3,675007	-74,459846	58,734539	2,218488	-99,847649	37,060604
3,836268	-75,470848	57,922657	4,033995	-75,1455	58,385704	4,331442	-85,536774	49,191338	3,671914	-74,514908	58,689617	2,222061	-99,855553	37,035622
3,840349	-75,498642	57,892529	4,035062	-75,161324	58,372337	4,072907	-85,960754	48,791405	3,679777	-74,557594	58,646938	2,219219	-99,863602	37,004414
3,857327	-75,564568	57,856178	4,034849	-75,182426	58,359337	3,938045	-86,286072	48,386654	3,687554	-74,620529	58,605499	2,222176	-99,875046	36,967812
3,859695	-75,599007	57,817364	4,035543	-75,194572	58,348053	3,943912	-86,618629	47,979588	3,706845	-74,672966	58,565052	2,219302	-99,885857	36,927174
3,869712	-75,672821	57,773197	4,041864	-75,21563	58,337856	3,992327	-86,915237	47,600365	3,714606	-74,732338	58,524502	2,222013	-99,899643	36,883068
3,872808	-75,71331	57,728001	4,043369	-75,226646	58,329849	4,015883	-87,174675	47,249256	3,73041	-74,778961	58,485104	2,219185	-99,911713	36,837215
3,876867	-75,78643	57,677933	4,051611	-75,241608	58,322769	4,057512	-87,405365	46,931896	3,748124	-74,846054	58,445881	2,221411	-99,926231	36,789757
3,88099	-75,832413	57,627476	4,054417	-75,249252	58,317448	4,029263	-87,674828	46,61697	3,774986	-74,900948	58,406906	2,217724	-99,938858	36,742161
3,87947	-75,912033	57,571476	4,061695	-75,26162	58,312782	4,012225	-87,946671	46,307087	3,790545	-74,964317	58,367023	2,219379	-99,953743	36,694454
3,883239	-75,962296	57,515446	4,063759	-75,266769	58,310745	3,977078	-88,213409	45,998196	3,812823	-75,014908	58,327457	2,21543	-99,965843	36,648384
3,878031	-76,044746	57,455227	4,062543	-75,280411	58,30917	3,949782	-88,483971	45,688461	3,825771	-75,076508	58,287884	2,217935	-99,979126	36,604076
3,883523	-76,098663	57,396435	4,059534	-75,286194	58,30946	3,913424	-88,743828	45,378742	3,846141	-75,123131	58,249729	2,21382	-99,989944	36,562302
3,87657	-76,178505	57,333881	4,056188	-75,297112	58,309361	3,934824	-89,060623	45,042625	3,855531	-75,17823	58,211853	2,215176	-100,002289	36,522942
3,882066	-76,233536	57,273464	4,054038	-75,301125	58,311218	3,863147	-89,504318	44,629986	3,871418	-75,221283	58,175537	2,210756	-100,011368	36,487228
3,873192	-76,310059	57,209995	4,051898	-75,315132	58,312984	3,882278	-90,090126	44,102131	3,878256	-75,275055	58,14016	2,213241	-100,021034	36,455185
3,878945	-76,365379	57,149323	4,050415	-75,315598	58,315811	3,845834	-90,729767	43,47522	3,894512	-75,312599	58,10754	2,209677	-100,027824	36,427174
